collecTime;ORIGEN;idSite;id;Device;description;formattedValue;rawValue;nombre;rounded_collecTime
2024-07-29 23:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);5.8 A;5.8;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-575.0 W;-575.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;68.0 %;68.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.31 A;0.31;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.0 V;222.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.7 V;222.7;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.613 A;2.613;Casa Melipilla;2024-07-29 23:15:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.0 V;222.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.28 A;0.28;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-606.0 W;-606.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;68.0 %;68.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.754 A;2.754;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.1 V;222.1;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.3 V;221.3;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;67.0 %;67.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-588.0 W;-588.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.28 A;-0.28;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.88 Hz;49.88;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.682 A;2.682;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.0 V;222.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:35:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.91 Hz;49.91;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.3 A;0.3;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;67.0 %;67.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.6 V;221.6;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.2 V;222.2;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-584.0 W;-584.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.6550000000000002 A;2.6550000000000002;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:40:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:30:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-599.0 W;-599.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;66.0 %;66.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.28 A;0.28;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.723 A;2.723;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.8 V;221.8;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.3 V;221.3;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;66.0 %;66.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-537.0 W;-537.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.6 V;220.6;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.2 V;221.2;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.446 A;2.446;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.26 A;0.26;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.3 V;222.3;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-0.28 A;-0.28;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.99 Hz;49.99;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.461 A;2.461;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.8 V;222.8;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-538.0 W;-538.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;65.0 %;65.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-29 23:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 23:45:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.6 V;222.6;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.27 A;0.27;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;65.0 %;65.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-542.0 W;-542.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.454 A;2.454;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.2 V;223.2;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:00:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.26 A;0.26;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.8 V;222.8;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-530.0 W;-530.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;64.0 %;64.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.41 A;2.41;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.3 V;223.3;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:05:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-501.0 W;-501.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.3 V;221.3;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.15 A;0.15;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.11 Hz;50.11;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;64.0 %;64.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.0 V;222.0;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.291 A;2.291;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:10:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.13 Hz;50.13;Casa Melipilla;2024-07-30 00:00:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.2439999999999998 A;2.2439999999999998;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;63.0 %;63.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-493.0 W;-493.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.8 V;222.8;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.05 Hz;50.05;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.6 V;222.6;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.16 A;0.16;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.222 A;2.222;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;63.0 %;63.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-485.0 W;-485.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.17 A;0.17;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.6 V;221.6;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.2 V;222.2;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.1 V;222.1;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.17 A;0.17;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.5 V;222.5;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-490.0 W;-490.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;62.0 %;62.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);2.233 A;2.233;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.1 Hz;50.1;Casa Melipilla;2024-07-30 00:15:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;-487.0 W;-487.0;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;62.0 %;62.0;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);0.19 A;0.19;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.6 V;222.6;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:30:00
2024-07-30 00:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-30 00:30:00
